Date,btc_price,btc_trans_blockchain,avg_block_size,unique_sentbyaddress,avg_mining_diff,avg_hashrate,sent_in_USD,avg_trans_fee,median_trans_fee,avg_block_confirm_time_min,avg_trans_value_usd,median_trans_value_usd,unique_tofromaddress
30-09-2016,604.894,250801,843274,360842,2.41227E+11,1.64E+18,1184226715,0.165,0.0957,10.141,5939,155.172,499898
01-10-2016,611.559,213773,711194,315474,2.41227E+11,1.92E+18,721976249,0.168,0.0967,9.172,4389,113.635,445128
02-10-2016,610.758,192542,718449,284203,2.41227E+11,1.88E+18,579365333,0.169,0.0966,10.213,4500,105.207,404625
03-10-2016,610.721,258654,864471,378058,2.41227E+11,1.62E+18,977805172,0.178,0.0972,9.536,4701,128.065,567947
04-10-2016,609.337,264504,823856,381942,2.41227E+11,1.90E+18,899836266,0.164,0.0964,9.114,4388,128.919,522537
05-10-2016,610.478,266644,788829,378204,2.41227E+11,1.94E+18,1023325740,0.167,0.0991,8.623,5268,120.762,508775
06-10-2016,611.072,274325,827318,396397,2.41227E+11,1.95E+18,1107313940,0.173,0.0967,8.944,5100,110.871,535241
07-10-2016,613.763,266181,867413,377764,2.41227E+11,1.83E+18,1100552857,0.166,0.0971,10.07,5474,123.155,504849
08-10-2016,617.237,250503,761159,357798,2.5054E+11,1.98E+18,1177819518,0.166,0.0976,8.521,5852,107.801,486564
09-10-2016,616.581,210388,682170,298718,2.58523E+11,2.10E+18,1480926401,0.171,0.0975,9,7902,118.028,445996
10-10-2016,616.296,222872,858339,310848,2.58523E+11,1.87E+18,1308669749,0.188,0.116,11.613,7188,156.591,430931
11-10-2016,631.621,263426,923006,363115,2.58523E+11,1.72E+18,1435311807,0.194,0.114,10.36,6863,150.614,531545
12-10-2016,637.312,233296,864463,333608,2.58523E+11,1.77E+18,1434435766,0.187,0.108,10,7452,168.93,463491
13-10-2016,635.764,229575,911957,329110,2.58523E+11,1.70E+18,731122401,0.186,0.101,11.25,5778,154.681,448239
14-10-2016,636.521,239588,858612,345118,2.58523E+11,1.78E+18,1110253819,0.181,0.101,10.588,5366,133.141,463279
15-10-2016,639.211,210306,781569,313833,2.58523E+11,1.75E+18,1897738650,0.19,0.104,10.141,10353,120.085,413503
16-10-2016,639.793,197746,758815,293777,2.58523E+11,1.75E+18,1348522139,0.186,0.116,11.077,7958,107.5,402396
17-10-2016,638.715,237107,929590,343102,2.58523E+11,1.66E+18,968814765,0.195,0.12,11.52,5079,120.269,473540
18-10-2016,637.034,251366,841766,359490,2.58523E+11,1.87E+18,1317774887,0.196,0.112,9.29,6354,133.499,474941
19-10-2016,632.653,198958,807319,284815,2.58523E+11,1.89E+18,1052670107,0.198,0.114,11.52,6157,140.218,425182
20-10-2016,628.962,270246,977349,389056,2.58523E+11,1.55E+18,1328602240,0.208,0.126,10.746,5735,115.661,545527
21-10-2016,631.236,265191,791003,374469,2.58523E+11,1.85E+18,1821651461,0.181,0.118,8.78,7546,133.86,515509
22-10-2016,641.524,216559,793790,314919,2.57535E+11,2.19E+18,670073577,0.197,0.116,9.664,3998,128.173,447836
23-10-2016,653.664,191434,792254,280274,2.53618E+11,1.80E+18,1048223561,0.23,0.116,10,6406,109.595,409201
24-10-2016,650.557,226837,886287,323256,2.53618E+11,1.86E+18,2184800552,0.233,0.118,10.07,10712,151.843,531408
25-10-2016,654.64,236891,943845,340636,2.53618E+11,1.82E+18,1828519845,0.274,0.131,10.36,8584,151.807,562438
26-10-2016,665.07,223178,974315,319072,2.53618E+11,1.70E+18,1264772009,0.369,0.143,10.435,6574,142.053,561011
27-10-2016,682.275,326226,977543,428057,2.53618E+11,1.85E+18,2131075654,0.232,0.136,8.889,7299,130.248,643112
28-10-2016,685.356,250724,816431,349817,2.53618E+11,1.98E+18,848933742,0.225,0.141,9.474,4272,136.916,499703
29-10-2016,705.335,229540,772957,319869,2.53618E+11,1.90E+18,871797833,0.225,0.141,9.664,4613,128.066,460352
30-10-2016,704.786,207814,626321,279725,2.53618E+11,1.97E+18,802744505,0.212,0.132,8.571,4545,107.619,408766
31-10-2016,698.831,241631,810901,343489,2.53618E+11,2.11E+18,1040620958,0.221,0.126,9.796,5218,151.569,515181
01-11-2016,720.121,246506,856969,343481,2.53618E+11,1.84E+18,1106760121,0.23,0.128,10,5389,158.342,539566
02-11-2016,724.827,268285,903626,365751,2.53618E+11,1.63E+18,3228852258,0.215,0.126,10.827,12914,143.358,509816
03-11-2016,724.099,271843,832530,371849,2.53618E+11,1.91E+18,4626841545,0.21,0.123,9.29,18160,144.722,513862
04-11-2016,698.792,247927,956025,345334,2.53618E+11,1.68E+18,3837164588,0.238,0.137,12.414,16600,137.719,474308
05-11-2016,702.682,238068,792371,337596,2.53966E+11,1.69E+18,3884932334,0.218,0.124,9.796,17125,104.877,478145
06-11-2016,708.671,225633,730706,313657,2.5462E+11,1.91E+18,3559061340,0.222,0.128,9.412,17148,107.792,464241
07-11-2016,703.872,274135,886636,378888,2.5462E+11,1.91E+18,2863038749,0.234,0.127,9.863,11474,117.138,531494
08-11-2016,705.761,295891,866183,397130,2.5462E+11,2.00E+18,2205399643,0.213,0.114,8.521,8338,103.963,583441
09-11-2016,724.306,269948,891716,368965,2.5462E+11,1.85E+18,1698112788,0.225,0.121,9.796,7225,127.549,544983
10-11-2016,714.235,271206,804454,375423,2.5462E+11,2.07E+18,1089350023,0.217,0.113,8.571,4629,118.442,525704
11-11-2016,714.44,254456,754730,349386,2.5462E+11,2.14E+18,810783233,0.204,0.11,8.834,3913,114.224,500894
12-11-2016,708.542,228718,710320,335625,2.5462E+11,2.07E+18,563934215,0.204,0.112,8.571,2937,106.14,506675
13-11-2016,696.136,219515,773316,311421,2.5462E+11,1.98E+18,622730749,0.199,0.11,10.141,3582,99.78,469471
14-11-2016,701.676,270334,790145,376079,2.5462E+11,2.02E+18,835946349,0.206,0.111,8.372,4010,121.958,561487
15-11-2016,709.94,280196,854329,389659,2.5462E+11,2.01E+18,1034687813,0.206,0.112,9.231,4453,129.4,569386
16-11-2016,721.652,289618,791266,378650,2.5462E+11,2.15E+18,1174535047,0.198,0.112,8.421,4870,112.656,548689
17-11-2016,742.568,277301,898316,383849,2.5462E+11,2.16E+18,963341912,0.238,0.126,9.057,4290,121.591,550422
18-11-2016,742.522,275777,932310,382700,2.72435E+11,2.03E+18,891178540,0.225,0.123,9.73,4319,122.745,549150
19-11-2016,747.646,249618,852791,352949,2.81801E+11,2.02E+18,710239653,0.216,0.123,10.141,3347,111.862,524407
20-11-2016,740.325,243463,902223,343330,2.81801E+11,1.91E+18,718505388,0.222,0.132,11.25,3574,98.216,517241
21-11-2016,734.423,285654,922410,393383,2.81801E+11,1.84E+18,962120473,0.244,0.147,10.36,4022,111.042,548221
22-11-2016,741.868,285501,958802,396496,2.81801E+11,1.91E+18,1014063532,0.264,0.153,10.746,4444,111.515,515430
23-11-2016,742.446,276777,950994,386411,2.81801E+11,2.08E+18,1061545675,0.292,0.148,9.796,4618,115.817,572136
24-11-2016,738.491,328376,951631,440914,2.81801E+11,2.06E+18,1187915422,0.306,0.153,8.889,4271,106.625,627191
25-11-2016,734.983,315235,942700,416766,2.81801E+11,2.22E+18,919676834,0.322,0.147,9.474,3411,110.139,591485
26-11-2016,734.786,277455,944915,386876,2.81801E+11,2.15E+18,701778307,0.269,0.147,9.412,3209,103.018,580075
27-11-2016,732.631,237245,821422,333810,2.81801E+11,2.14E+18,543179077,0.251,0.147,10,2930,99.856,509057
28-11-2016,732.658,298366,909028,416237,2.81801E+11,2.13E+18,849370431,0.269,0.147,8.78,3714,121.12,619715
29-11-2016,732.374,289501,906094,400441,2.81801E+11,2.15E+18,869780745,0.256,0.146,9.664,3606,120.063,569254
30-11-2016,737.759,292512,912165,408621,2.81801E+11,2.06E+18,858133422,0.251,0.148,10.141,3442,116.086,544081
01-12-2016,747.59,239536,899426,339377,2.81801E+11,2.16E+18,919443425,0.321,0.151,9.863,4717,118.993,542441
02-12-2016,767.657,315335,976486,463630,2.86176E+11,1.96E+18,1202528651,0.294,0.158,10.07,4340,119.487,629587
03-12-2016,764.483,287816,880779,405280,2.86766E+11,2.27E+18,706887564,0.269,0.153,8.372,3275,107.46,612406
04-12-2016,764.011,245502,856916,343309,2.86766E+11,2.35E+18,580396311,0.288,0.153,9.73,2846,105.056,575641
05-12-2016,754.931,277849,882605,404382,2.86766E+11,2.15E+18,1119600647,0.288,0.154,9.474,4671,127.293,604251
06-12-2016,755.702,319612,962678,444845,2.86766E+11,2.05E+18,1072859138,0.282,0.156,9.6,3900,120.761,671328
07-12-2016,760.565,310580,884110,432026,2.86766E+11,2.34E+18,981214929,0.263,0.152,8.276,3795,121.643,643398
08-12-2016,766.652,282554,850095,393875,2.86766E+11,2.42E+18,905132564,0.261,0.153,9.172,3862,129.39,578224
09-12-2016,768.494,268680,930241,380030,2.86766E+11,2.04E+18,944138969,0.275,0.154,10.667,4360,125.799,539503
10-12-2016,771.991,250109,898399,354257,2.86766E+11,1.89E+18,732875651,0.268,0.154,10.909,3609,109.634,488574
11-12-2016,767.304,229746,683957,328201,2.86766E+11,2.31E+18,634088813,0.256,0.144,7.701,3547,99.719,495466
12-12-2016,774.371,268506,805932,379861,2.86766E+11,2.45E+18,991127795,0.269,0.147,9.231,4876,127.861,532703
13-12-2016,777.648,291579,814819,401327,2.86766E+11,2.44E+18,986980635,0.26,0.156,8.09,4171,119.913,564772
14-12-2016,776.714,286189,901545,392476,2.86766E+11,2.22E+18,1090672647,0.257,0.155,10.36,4489,116.1,535625
15-12-2016,776.708,282558,955343,386852,3.08312E+11,2.01E+18,1373876558,0.276,0.158,11.339,5623,128.09,534271
16-12-2016,779.035,279228,966534,387503,3.10154E+11,2.03E+18,1262955098,0.272,0.16,10.827,5251,120.52,558336
17-12-2016,786.632,237986,816951,347560,3.10154E+11,1.98E+18,834100450,0.269,0.157,10,4368,107.405,507908
18-12-2016,787.662,235648,861334,324714,3.10154E+11,2.41E+18,848359204,0.27,0.158,10.213,4713,123.149,467400
19-12-2016,789.416,281978,914692,392929,3.10154E+11,2.25E+18,1012685303,0.291,0.158,9.536,5178,142.259,569466
20-12-2016,789.909,296335,970297,399968,3.10154E+11,2.18E+18,1133501364,0.272,0.158,10.435,5165,135.759,581498
21-12-2016,811.021,325518,963883,427239,3.10154E+11,2.32E+18,1986174430,0.286,0.162,9.057,7100,137.071,620386
22-12-2016,852.382,314485,919753,419953,3.10154E+11,2.47E+18,1461659598,0.288,0.17,9.057,6660,143.285,605495
23-12-2016,894.707,304845,887907,406733,3.10154E+11,2.36E+18,1722688843,0.295,0.167,9.474,7725,154.373,561045
24-12-2016,897.765,240683,854807,328258,3.10154E+11,2.18E+18,981257022,0.312,0.18,10.511,5688,133.635,481373
25-12-2016,871.821,197199,648043,267650,3.10154E+11,2.39E+18,717317516,0.274,0.158,8.727,4877,126.463,411608
26-12-2016,896.85,244772,855780,339076,3.10154E+11,2.45E+18,1007926551,0.322,0.179,10.141,5537,162.543,535596
27-12-2016,911.027,296390,876556,402454,3.10154E+11,2.25E+18,1170414028,0.306,0.182,9.231,6885,159.553,575134
28-12-2016,950.293,305230,868397,413366,3.12083E+11,2.54E+18,1278359909,0.325,0.19,8.78,6419,167.849,556252
29-12-2016,965.624,304455,940315,410968,3.17688E+11,2.42E+18,1289635710,0.34,0.193,9.6,5645,165.106,574261
30-12-2016,950.955,286661,871625,394110,3.17688E+11,2.44E+18,1490135455,0.333,0.19,9.172,7317,156.321,574927
31-12-2016,952.778,250125,803833,349224,3.17688E+11,2.54E+18,947360373,0.314,0.174,9.73,5247,143.503,521814
01-01-2017,970.988,180346,698457,259213,3.17688E+11,2.40E+18,819640395,0.35,0.176,9.231,5828,145.454,423375
02-01-2017,1010,290792,944795,396545,3.17688E+11,2.29E+18,1198701562,0.392,0.204,9.057,5552,148.871,600708
03-01-2017,1017,301500,906491,402631,3.17688E+11,2.66E+18,1589854908,0.396,0.203,8.78,6573,155.286,545102
04-01-2017,1075,328489,985980,430480,3.17688E+11,2.43E+18,1865216888,0.633,0.243,9.412,8114,175.91,584414
05-01-2017,1045,288361,984114,389602,3.17688E+11,2.50E+18,2289995037,0.417,0.236,10.286,10856,208.689,549210
06-01-2017,927.984,346244,984248,440939,3.17688E+11,2.34E+18,1694100500,0.342,0.21,8.944,8305,155.765,636009
07-01-2017,865.388,281922,987163,379193,3.17688E+11,2.37E+18,1190388810,0.326,0.196,10.435,6632,136.379,575818
08-01-2017,908.784,259934,810337,343168,3.17688E+11,2.34E+18,800167027,0.319,0.185,8.623,5866,141.378,517117
09-01-2017,890.728,269811,922920,367296,3.17688E+11,2.52E+18,1281372176,0.337,0.201,10.588,6912,177.717,513475
10-01-2017,899.089,323728,959638,407597,3.19489E+11,2.24E+18,1325642617,0.333,0.203,9,6547,140.865,589739
11-01-2017,843.358,302905,922933,380784,3.369E+11,2.75E+18,2778096735,0.311,0.191,9.412,11077,169.484,525287
12-01-2017,781.292,294953,801596,377809,3.369E+11,2.70E+18,1728399561,0.279,0.177,8.372,9502,152.864,525778
13-01-2017,805.197,272597,840405,365999,3.369E+11,2.88E+18,1390057677,0.287,0.182,9.6,7045,153.086,513655
14-01-2017,825.581,242097,742684,334497,3.369E+11,2.62E+18,717318096,0.296,0.168,8.372,5109,122.198,487220
15-01-2017,816.142,235832,676985,314063,3.369E+11,2.82E+18,774634485,0.285,0.165,8.623,5963,104.056,475729
16-01-2017,825.861,267471,758252,367948,3.369E+11,2.86E+18,1066116523,0.32,0.179,8.521,6440,137.454,513070
17-01-2017,873.162,292539,900159,393957,3.369E+11,2.67E+18,1302808661,0.327,0.197,9.114,6891,137.215,551064
18-01-2017,882.986,296950,893760,391027,3.369E+11,2.70E+18,1114725580,0.321,0.2,9.6,5762,133.1,574624
19-01-2017,890.236,300431,834286,406163,3.369E+11,2.67E+18,1035302176,0.333,0.193,8.276,7709,146.567,620881
20-01-2017,892.331,298188,722190,405636,3.369E+11,2.96E+18,1036191615,0.314,0.183,7.619,7739,142.503,587282
21-01-2017,914.851,263381,693006,368564,3.369E+11,3.18E+18,812692436,0.329,0.186,7.956,5319,123.541,552658
22-01-2017,920.879,236712,674477,324774,3.39478E+11,2.97E+18,738436762,0.339,0.187,8.276,4410,119.323,495222
23-01-2017,918.084,235392,908601,330969,3.92963E+11,3.17E+18,997292234,0.425,0.216,10.435,5962,157.821,550007
24-01-2017,906.179,278028,973575,396929,3.92963E+11,2.71E+18,1189700728,0.467,0.227,9.664,6369,141.264,603034
25-01-2017,894.156,304578,987758,406300,3.92963E+11,2.89E+18,1205996705,0.396,0.217,9.664,5662,132.279,614252
26-01-2017,903.996,313600,993055,412661,3.92963E+11,3.08E+18,914117069,0.356,0.215,9.29,6121,120.245,627055
27-01-2017,914.645,263162,837597,371316,3.92963E+11,3.23E+18,837700846,0.396,0.21,8.471,6250,136.938,605182
28-01-2017,916.865,246243,877383,356486,3.92963E+11,3.12E+18,650572939,0.456,0.22,9.474,4645,117.814,555265
29-01-2017,915.551,241460,862409,338104,3.92963E+11,3.03E+18,683233304,0.454,0.223,8.623,5209,105.174,566127
30-01-2017,915.703,247264,955029,356888,3.92963E+11,3.07E+18,895939277,0.501,0.241,10,5469,171.605,545227
31-01-2017,937.573,307538,959463,426727,3.92963E+11,2.90E+18,1126044905,0.444,0.275,9.931,5457,154.97,569731
01-02-2017,969.061,350368,962207,473198,3.92963E+11,3.41E+18,1274738598,0.428,0.246,7.5,5743,130.294,675244
02-02-2017,989.036,259402,913874,364192,3.92963E+11,3.55E+18,1199796725,0.543,0.297,9.172,7053,181.883,583892
03-02-2017,1009,323414,970736,451226,3.92963E+11,2.64E+18,1949525972,0.507,0.311,9.664,7600,159.6,606928
04-02-2017,1014,284634,952073,399400,3.93572E+11,3.14E+18,1138595782,0.494,0.29,10,7563,158.833,592108
05-02-2017,1016,291942,957862,398570,4.22171E+11,3.15E+18,1016020090,0.474,0.291,9.057,6261,135.806,571232
06-02-2017,1017,229902,979118,339086,4.22171E+11,3.01E+18,1205140767,0.685,0.347,11.52,7422,249.089,556820
07-02-2017,1038,325117,945598,441413,4.22171E+11,2.77E+18,1381628988,0.545,0.322,9.536,6502,155.455,629062
08-02-2017,1049,308170,961046,406909,4.22171E+11,3.24E+18,1353749829,0.535,0.332,9.863,6666,188.52,594709
09-02-2017,1020,346375,955947,451656,4.22171E+11,3.33E+18,1479234528,0.513,0.317,8.521,9404,153.861,641833
10-02-2017,973.244,301642,967462,404053,4.22171E+11,3.25E+18,1112355337,0.451,0.302,9.796,8848,164.086,574235
11-02-2017,1003,262547,963578,362813,4.22171E+11,3.04E+18,771912087,0.447,0.292,10.36,5412,133.557,546267
12-02-2017,999.914,237604,872376,325382,4.22171E+11,2.92E+18,602112642,0.431,0.271,10.286,4018,132.789,476601
13-02-2017,994.654,288127,910379,395619,4.22171E+11,3.22E+18,1008738049,0.472,0.276,8.834,5486,169.784,557770
14-02-2017,1003,314915,884650,420532,4.22171E+11,3.68E+18,1164223102,0.449,0.287,8.521,6123,173.233,591792
15-02-2017,1006,294647,940005,397096,4.22171E+11,3.07E+18,1057925375,0.458,0.302,10.36,5971,176.816,564627
16-02-2017,1023,283052,973865,390306,4.22171E+11,3.11E+18,1059305949,0.614,0.341,9.536,10824,202.26,556662
17-02-2017,1043,319616,968992,431017,4.22171E+11,3.11E+18,1335081779,0.541,0.336,9.536,8159,178.697,605463
18-02-2017,1056,285992,961896,394704,4.32893E+11,3.32E+18,894370365,0.562,0.334,9.536,4620,135.173,611856
19-02-2017,1049,251587,930799,356466,4.4078E+11,3.20E+18,1108036470,0.54,0.332,10.746,5913,148.063,516961
20-02-2017,1052,282580,951246,399042,4.4078E+11,2.99E+18,1076054047,0.595,0.339,9.73,5807,198.214,569795
21-02-2017,1095,278952,949585,395030,4.4078E+11,3.12E+18,1160903161,0.651,0.379,10.435,6877,228.801,588449
22-02-2017,1114,282056,977077,395075,4.4078E+11,3.07E+18,1329537321,0.719,0.453,10.435,10108,222.979,557307
23-02-2017,1140,325763,960629,444217,4.4078E+11,3.02E+18,1550419961,0.74,0.477,9.6,11688,189.801,599019
24-02-2017,1178,343642,971096,467359,4.4078E+11,3.52E+18,1552538360,0.777,0.479,8.834,6575,184.681,667890
25-02-2017,1163,326354,966249,428831,4.4078E+11,3.62E+18,1001553493,0.682,0.421,8.623,4389,121.693,610532
26-02-2017,1160,265025,921668,357804,4.4078E+11,3.84E+18,816035469,0.705,0.419,8.09,4926,144.435,592232
27-02-2017,1181,284411,945066,390640,4.4078E+11,3.59E+18,1325071210,0.812,0.52,10,7807,218.295,556794
28-02-2017,1190,325261,968151,432265,4.4078E+11,3.25E+18,1427408606,0.832,0.534,9.412,7145,225.76,604428
01-03-2017,1203,315739,979063,421059,4.4078E+11,3.30E+18,1533409909,0.875,0.544,10,9495,241.898,590693
02-03-2017,1237,329271,955529,446163,4.4078E+11,3.38E+18,2141628322,0.948,0.56,9.172,10294,254.02,610153
03-03-2017,1270,337159,985207,453959,4.45546E+11,3.20E+18,2019039106,0.978,0.631,9.536,17161,253.336,641410
04-03-2017,1271,265648,985821,380413,4.60769E+11,3.45E+18,1426318025,1.054,0.616,10.909,9513,218.562,529068
05-03-2017,1261,280592,983218,390183,4.60769E+11,3.19E+18,1133127583,0.974,0.57,9.796,5534,152.111,612220
06-03-2017,1273,287589,965450,418081,4.60769E+11,3.28E+18,1774846165,1.058,0.642,10.141,8471,268.256,563092
07-03-2017,1252,327749,974779,453269,4.60769E+11,3.37E+18,1772966162,1.03,0.626,9.412,8012,212.103,651489
08-03-2017,1196,296966,979344,413986,4.60769E+11,3.52E+18,1631716437,0.942,0.551,10.141,10156,180.149,626813
09-03-2017,1175,303484,991715,422613,4.60769E+11,3.33E+18,1476018741,0.916,0.547,9.73,22060,176.201,622875
10-03-2017,1202,308326,991738,431769,4.60769E+11,3.46E+18,1688081895,1.005,0.598,9.231,10720,215.703,649333
11-03-2017,1168,280532,997493,400526,4.60769E+11,3.35E+18,1393498772,0.906,0.569,9.664,6866,144.995,603874
12-03-2017,1195,220955,960064,323614,4.60769E+11,3.63E+18,1041909951,1.031,0.579,9.29,6487,163.177,507337
13-03-2017,1229,272934,982789,398069,4.60769E+11,3.52E+18,1768314853,0.994,0.611,9.931,9400,220.981,582164
14-03-2017,1239,310239,962366,436205,4.60769E+11,3.40E+18,2168348323,1.024,0.616,9.231,10786,198.006,669199
15-03-2017,1248,292292,983901,413491,4.60769E+11,3.37E+18,1793534948,1.008,0.62,10.141,9702,236.63,620597
16-03-2017,1218,326881,988177,465178,4.60769E+11,3.35E+18,2865065032,0.986,0.606,9.412,12352,241.894,410410
17-03-2017,1131,292042,995466,416777,4.69886E+11,3.75E+18,2382146218,0.947,0.562,9.351,12087,277.082,662121
18-03-2017,1039,263373,941963,386215,4.75705E+11,3.88E+18,1632960272,0.856,0.517,9.172,10342,197.31,647693
19-03-2017,1014,269171,888973,382307,4.75705E+11,3.52E+18,1258133462,0.797,0.504,8.727,23940,146.219,617858
20-03-2017,1039,276897,977304,395003,4.75705E+11,3.49E+18,1530077693,0.905,0.519,10.588,12360,221.193,250634
21-03-2017,1089,287913,981921,421186,4.75705E+11,3.35E+18,1873411154,0.94,0.544,10.141,23443,217.211,617255
22-03-2017,1062,316434,982014,447372,4.75705E+11,3.52E+18,2041332937,0.892,0.528,9.057,17585,184.925,676136
23-03-2017,1043,287723,965006,418503,4.75705E+11,3.56E+18,1801909119,0.856,0.519,9.73,8622,208.156,598006
24-03-2017,997.754,289345,869855,422235,4.75705E+11,3.92E+18,3130099084,0.798,0.496,8.182,13359,230.63,645206
25-03-2017,934.795,242842,939842,379755,4.75705E+11,3.72E+18,2567075437,0.701,0.423,10.827,12926,192.866,558708
26-03-2017,973.897,219338,674712,350315,4.75705E+11,3.47E+18,1110962659,0.678,0.437,8.727,7769,177.666,533165
27-03-2017,1003,232159,900867,361901,4.75705E+11,3.64E+18,1594759839,0.842,0.453,10.909,10093,255.024,513215
28-03-2017,1045,293846,985601,437168,4.75705E+11,3.51E+18,1663165401,0.829,0.472,9.29,8287,204.765,688370
29-03-2017,1036,283793,973087,420144,4.75705E+11,3.37E+18,1427504022,0.777,0.465,10.435,6606,182.979,599767
30-03-2017,1037,288624,962467,410501,4.82855E+11,3.71E+18,1519871004,0.731,0.422,8.78,7771,208.167,643514
31-03-2017,1057,259268,960445,400959,4.99636E+11,3.67E+18,2011134476,0.886,0.474,10.667,14560,230.689,564448
01-04-2017,1083,255739,967072,396477,4.99636E+11,3.34E+18,1284074108,0.807,0.441,10.909,12102,162.191,605586
02-04-2017,1090,244045,824191,375677,4.99636E+11,3.69E+18,1273797523,0.807,0.436,9.114,17971,161.862,599975
03-04-2017,1132,287965,878204,431305,4.99636E+11,4.15E+18,1790346984,0.869,0.454,8.182,16357,215.441,669406
04-04-2017,1142,255890,977778,399874,4.99636E+11,3.64E+18,1769125125,0.894,0.465,11.52,11050,228.031,587885
05-04-2017,1128,316393,966776,459413,4.99636E+11,3.61E+18,1689566642,0.843,0.46,8.889,8180,195.696,668462
06-04-2017,1164,290318,977662,438907,4.99636E+11,3.73E+18,1665393571,0.889,0.479,9.796,8191,204.609,635050
07-04-2017,1189,295301,977503,434026,4.99636E+11,3.76E+18,1584449062,0.906,0.494,8.889,23719,216.806,643828
